sample_id,audio_path,filter_cutoff_normalized,spectral_centroid_hz,spectral_rolloff_85_hz,rms,zero_crossing_rate,mfcc_01,mfcc_02,mfcc_03,mfcc_04,mfcc_05,mfcc_06,mfcc_07,mfcc_08,mfcc_09,mfcc_10,mfcc_11,mfcc_12,mfcc_13
pilot_v1_00070,data\raw\audio\pilot_v1\pilot_v1_00070.wav,0.4042820632457733,201.26626467121173,147.70431518554688,0.04833770383249517,0.006182964345913424,-874.264148501662,61.982020102686306,27.60428051232203,-2.1141288379890297,-0.5511926251027497,3.5294559321983545,-0.4005736716643805,-6.414032186888118,-4.854933949531298,-2.4318578201577346,-5.038548846743656,-10.943399696135119,-14.885090335614342
pilot_v1_00071,data\raw\audio\pilot_v1\pilot_v1_00071.wav,0.8478989005088806,2555.9851450347433,965.9660339355469,0.027021823797837564,0.05803520812704555,-475.50609530733425,24.99784396908814,-25.985013987019418,13.779634194519025,-11.975313534707215,-5.551255832555352,-2.4041608852644822,-12.442128162347977,-11.752541074436092,-4.479858235655101,-8.842896192101918,-0.20092212988079616,1.1942422033895004
pilot_v1_00072,data\raw\audio\pilot_v1\pilot_v1_00072.wav,0.5121339559555054,403.57967002429024,173.94790649414062,0.04436321336314755,0.007090000680277251,-699.3570947519279,85.74433916353564,1.1349109648116131,-0.9234560593655882,-4.529219760749534,-5.386921657633265,-5.3928803335524815,-6.53730884557001,-5.939592240764654,-5.434093904476918,-3.592147819588268,-2.052279917967798,-0.8151710754983194
pilot_v1_00073,data\raw\audio\pilot_v1\pilot_v1_00073.wav,0.6720942854881287,366.53416752542233,228.45382690429688,0.04792136226135218,0.008284265187189624,-861.4230143288436,63.220016302435525,0.890004800081229,-14.371182216707892,3.3325073538000805,5.0084597785610665,-0.7603443655459124,-4.427561208835567,-2.9970108786735787,-1.4667306314023616,-3.723214572033905,-9.681809839039397,-13.875965400806832
pilot_v1_00074,data\raw\audio\pilot_v1\pilot_v1_00074.wav,0.3298477530479431,273.58019086687614,151.32122039794922,0.019975699187951293,0.006152729801434629,-868.8731553656311,61.696566754397935,23.282880309808508,0.508111884657359,1.4229342792245325,-0.9339790170293694,-2.9772380127888103,-4.365423924264357,-5.529704344170092,-7.369184059609593,-7.889368218648508,-7.930078168277783,-6.551886045234948
pilot_v1_00075,data\raw\audio\pilot_v1\pilot_v1_00075.wav,0.7176777720451355,1022.8331858948753,400.2988815307617,0.021998352012231284,0.008888956076765509,-466.3509810647845,69.73877205088603,-21.47964556989459,0.785320629139738,-4.976571515411097,0.1408062856040869,-6.426393546599829,-7.683856384279049,-9.586777839328224,-5.817307470564222,-2.462569281564421,2.6384279954835073,4.223281340406754
pilot_v1_00076,data\raw\audio\pilot_v1\pilot_v1_00076.wav,0.40269961953163147,192.0121976475993,153.08761596679688,0.04250127137024853,0.006424840701743777,-801.8356654708606,80.85736995574004,18.071018817356713,2.454877442023663,2.316490942166985,-3.46850589206931,-2.8551861459278087,-2.341630926919684,-1.4239613008856071,-2.606294015047311,-4.732796663805345,-4.835164574223045,-1.5293053564770442
pilot_v1_00077,data\raw\audio\pilot_v1\pilot_v1_00077.wav,0.781796932220459,1654.39099785436,673.5013961791992,0.062157037908231336,0.010506504206381,-245.4177546570645,55.175707422180054,-37.07654678720953,0.26612736403793824,-8.959088719617192,-5.627716868458462,-11.65072325160561,-7.847906709450048,-9.55704962367441,-7.515055399079824,-9.051188877724567,-8.90799686177902,-10.740662035615209
pilot_v1_00078,data\raw\audio\pilot_v1\pilot_v1_00078.wav,0.4387483596801758,493.76732925599487,189.42489624023438,0.05520582261750807,0.007921450653444092,-731.7153640853913,67.68750125800652,31.85974864625264,-1.4592810922213162,-0.36068548924392074,3.5489725208339507,-0.23758766573479,-6.181227095853156,-4.7517047134662524,-3.1387297184379626,-6.425257963173392,-13.111980681454124,-17.799492323109003
pilot_v1_00079,data\raw\audio\pilot_v1\pilot_v1_00079.wav,0.6074341535568237,368.3420485274552,143.91918182373047,0.02095466961914693,0.006001557079040658,-825.28912555486,45.58403006728105,-18.268577136735125,1.0066657610109755,1.5255153958328322,0.9931170819502823,-3.4236137718874176,-3.6996575326189176,-1.5025382145155874,-0.13311186591991267,-3.4286290876883836,-9.228680732939964,-14.391967570469992
pilot_v1_00080,data\raw\audio\pilot_v1\pilot_v1_00080.wav,0.45658111572265625,501.4587513407015,188.07907104492188,0.0480688096297007,0.007815629747768312,-689.4189957276327,63.52924998620083,-0.7928765803956394,3.6922750102387853,7.730819312552095,1.187689009417232,-3.0258597114211163,-5.7832171526300815,-3.091982451872698,-2.4292065293944582,-5.77472894512949,-12.751407208056495,-18.10199780610699
pilot_v1_00081,data\raw\audio\pilot_v1\pilot_v1_00081.wav,0.5909609198570251,245.2348937495816,157.88211822509766,0.1104100510700762,0.006062026167998246,-841.3064174786336,81.73796912006352,12.226773354867216,-17.84124154897481,-0.135181031668988,4.14085734686627,-5.343827978187697,-6.593557252671096,0.5534974412263602,0.6744310444656473,-4.406211237305413,-9.904759079403016,-14.468762004589227
pilot_v1_00082,data\raw\audio\pilot_v1\pilot_v1_00082.wav,0.38533490896224976,292.70670126498396,151.15299224853516,0.013977493057380332,0.0063190197960679975,-862.0862016183,55.84458341833544,18.73875429553611,-0.7910429361604517,2.8833419114924,-0.2252280944787548,-3.0258846742505945,-4.082644528756172,-3.8248981680659115,-4.274612781652183,-5.365366661144931,-7.087568077398958,-8.48834115224476
pilot_v1_00083,data\raw\audio\pilot_v1\pilot_v1_00083.wav,0.7988763451576233,1911.6248138588385,1144.6243286132812,0.05301925365073878,0.01082396692340834,-192.8425373113136,61.808353353378756,-30.355081056424627,-3.5398762556289083,-19.49131092600793,-13.1387717303231,-12.498311997666947,-1.2467415601451985,1.0504179187346887,-0.5653523081242298,-7.897066456108645,-6.257087131101662,1.032915649983717
pilot_v1_00084,data\raw\audio\pilot_v1\pilot_v1_00084.wav,0.3119668960571289,370.9360544978226,171.92916870117188,0.008733531328139367,0.0061073779847164375,-884.9453563695189,55.55452847099541,23.674902196969487,2.0078052688161194,1.290806523280905,-1.1937729285500376,-3.447546847108379,-5.0615637335367625,-5.684898699352902,-6.046350995360678,-4.488250638484988,-2.1294655706777075,0.03736975342743465
pilot_v1_00085,data\raw\audio\pilot_v1\pilot_v1_00085.wav,0.7342326641082764,832.032007570918,218.61248016357422,0.033149576799225165,0.009176184249314054,-524.7206575651255,81.22577915241185,-19.81760356385333,-6.256737590826209,5.445362422330965,-1.6255462722935954,-8.098275516687794,-9.001380204868058,-5.649181700996269,-8.835008127905475,-12.449618010010404,-13.648429144779856,-13.191062261122035
pilot_v1_00086,data\raw\audio\pilot_v1\pilot_v1_00086.wav,0.5294169783592224,382.7175572522565,170.6674575805664,0.022152576543526082,0.007074883408037854,-806.7250746262175,61.20069906710654,25.679761498349254,-6.200925530022856,-4.077685821629601,2.180468595979068,0.4003073923589332,-5.210178202078796,-3.711399974285708,-1.463334205371331,-4.622991331631282,-11.592273104440928,-16.780356137519906
pilot_v1_00087,data\raw\audio\pilot_v1\pilot_v1_00087.wav,0.6550630331039429,415.69010790358163,142.9098129272461,0.08312109327051866,0.006485309790701366,-737.0385847105459,51.46794613047443,-18.529744836658377,0.831460165753305,-4.358804999085011,-0.5465047328211954,-5.557704278962265,-4.137084805719672,-5.068749077527297,-2.9436013368562315,-4.3401375847471995,-4.914828055805707,-7.054201405851962
pilot_v1_00088,data\raw\audio\pilot_v1\pilot_v1_00088.wav,0.4224335849285126,231.50099397860816,149.55482482910156,0.021878197154743484,0.006273667979349806,-843.3271447227977,66.41734861227366,17.78212386881607,0.7101930950979862,2.679296085231506,-0.510017917930682,-2.5185315328947633,-4.261838764219669,-5.05540529584794,-5.11831406464601,-2.8636015823989784,-0.19161760652941218,2.044685436241317
pilot_v1_00089,data\raw\audio\pilot_v1\pilot_v1_00089.wav,0.8316105008125305,735.0640421344074,199.77092742919922,0.026110606684509173,0.008329617003907814,-632.9449744393683,42.27188503795664,-20.15234981680676,19.805156375184865,13.499003785234974,7.422339854026425,6.27908704054615,-5.0753969844693865,-8.4464122351112,-9.759903745773357,-13.910486191453918,-17.491677753429826,-16.668394388681723
pilot_v1_00090,data\raw\audio\pilot_v1\pilot_v1_00090.wav,0.4883003234863281,440.24186287434316,163.3495330810547,0.034609642684195474,0.006817889779968103,-758.7779494075829,76.28147093862792,6.824024229270839,-2.2151390728365956,-2.724456021591345,-5.049231396687168,-4.02678314235904,-4.765625586364193,-4.309663679103235,-4.498237958459765,-4.120831286007507,-3.905008975709898,-3.331089607604569
pilot_v1_00091,data\raw\audio\pilot_v1\pilot_v1_00091.wav,0.6269094347953796,553.5859516656318,744.6619033813477,0.0517266793545392,0.013409020476345249,-731.2348484277466,66.21080627587608,-17.713307661440105,-7.6930372593032645,-13.76331775953575,-6.703899467993493,-5.377705334701549,1.0776528826219323,0.917207782174831,-0.49349643204320215,-4.885278616523779,-4.324553264798474,-0.6199369328484087
pilot_v1_00092,data\raw\audio\pilot_v1\pilot_v1_00092.wav,0.5525500178337097,628.227595870108,498.4600067138672,0.02178255069066991,0.00751328430298037,-662.2551571927362,84.19388064573641,-3.93800770290447,-8.356132328564081,-13.758886894855063,-13.40848844297074,-10.038713104645865,-4.066845845321482,2.1944418550391864,1.7889743252455925,-2.5999101034138996,-4.417891220447681,0.38734098666284505
pilot_v1_00093,data\raw\audio\pilot_v1\pilot_v1_00093.wav,0.6996139287948608,549.9224865724917,145.43323516845703,0.0856668697625469,0.006455075246222571,-728.6686077504792,49.2633236766522,-17.954700808806013,-2.1545000971248336,-7.793569529272746,-3.6296276672501664,-6.673466627935829,-4.866481858956105,-6.119939183329235,-4.881346124163335,-5.959840947093953,-5.543583506066589,-6.407487218302125
pilot_v1_00094,data\raw\audio\pilot_v1\pilot_v1_00094.wav,0.35765013098716736,422.40983810484494,158.72325897216797,0.01106014605794052,0.006636482513095337,-892.9639425924527,29.023881854262548,31.989576940927734,17.387127617639177,8.541251300154403,0.5993904978858166,-2.641428064919888,-4.117500916481377,-4.169715172365656,-5.522671526962674,-7.646809950895722,-10.689035307421861,-13.621945881691026
pilot_v1_00095,data\raw\audio\pilot_v1\pilot_v1_00095.wav,0.7583649754524231,1277.8773647091184,637.5005722045898,0.09917740830887872,0.009735523322171747,-327.53105210201625,36.10167685486016,-40.386667098464514,6.902694452331663,3.5928297762511776,4.990607384286767,-6.938169161541411,-4.772177241478938,-3.2121428322861347,0.2150062845016923,-6.0295794693570075,-13.844515038460356,-22.29823834388528
pilot_v1_00096,data\raw\audio\pilot_v1\pilot_v1_00096.wav,0.5660882592201233,629.144909219067,195.90167999267578,0.0674879936706063,0.008193561553753241,-606.5955897686092,61.261231494715105,-15.744272210669555,2.787560155725083,2.75423272046269,2.121140244203027,-4.0019617526904705,-4.337719886315235,-2.5819953534919056,-1.169216348995583,-5.131282698551208,-11.83197415085338,-17.868499249386335
pilot_v1_00097,data\raw\audio\pilot_v1\pilot_v1_00097.wav,0.6874439120292664,210.30449524729434,148.79779815673828,0.05955370728958077,0.006243433434871012,-858.0739556854868,68.40000731431589,24.70288970345771,-8.272514235273302,-2.263506553935936,5.2744469400063645,0.3385615889826338,-6.897970002731152,-4.526727806471935,-1.2574151064406265,-4.774636465424358,-11.749676607122494,-15.463596427615958
pilot_v1_00098,data\raw\audio\pilot_v1\pilot_v1_00098.wav,0.34407275915145874,214.18227138286053,214.40677642822266,0.013411222633687669,0.006031791623519452,-878.87227710731,64.27038875125037,23.105186077634617,-0.42434976829485793,1.764657419456485,-0.9410832716449307,-2.392095986870703,-3.1031002482093313,-3.0178346538545195,-4.050548547506761,-3.598264038194011,-3.7001191149658283,-3.2617026739934256
pilot_v1_00099,data\raw\audio\pilot_v1\pilot_v1_00099.wav,0.7706418037414551,1362.4969918945658,1795.246696472168,0.049518920523709424,0.020680428423495264,-590.8692553139492,40.926196021881736,-32.42370407979293,-1.715452325215543,-9.026693851540388,-11.845296952832923,-13.318878821373374,0.826180877882614,0.30958850998074366,-4.628009775474711,-7.053129155120427,-3.1843334786364013,-0.8315680161421343
pilot_v1_00100,data\raw\audio\pilot_v1\pilot_v1_00100.wav,0.41744497418403625,237.12051647409265,145.18089294433594,0.0265006494562723,0.006062026167998246,-849.7200994613254,71.65098480418266,17.457748780519157,-0.8496460031838885,-1.6657008596549525,-6.573235834851242,-5.407359072361257,-3.3109225207238264,-1.5997609696079111,-3.3904728562564506,-6.3262099779990635,-5.863528738880322,-1.5431475209514736
pilot_v1_00101,data\raw\audio\pilot_v1\pilot_v1_00101.wav,0.8352813124656677,1361.4111051412256,345.8770751953125,0.07079113336032478,0.00761910520865615,-500.92194389914965,38.250836586792786,-22.975634141669044,-1.489273703697374,-12.276436382588905,-6.569142256152643,-9.184958280690823,-6.305558469955835,-8.093809385244983,-6.51513969870204,-7.600301914940703,-6.506329393446488,-6.971949986929458
pilot_v1_00102,data\raw\audio\pilot_v1\pilot_v1_00102.wav,0.4932565689086914,1223.7072910851846,227.02388763427734,0.0097817885237789,0.009523881510820188,-656.427487734495,39.55380854331815,34.45265270376262,11.61772083665277,3.0367116085467973,-1.0086700450405754,-0.7227914316460646,-1.1863944763577485,-2.5431526783904714,-4.5150870459515255,-6.6799449168077825,-10.789058517373302,-16.20106888480869
pilot_v1_00103,data\raw\audio\pilot_v1\pilot_v1_00103.wav,0.6233375668525696,478.307909487787,288.006591796875,0.05349314322040582,0.006591130696377146,-714.0921047482087,68.66638214980664,-9.36484982260048,-1.5404781475503584,-6.174138595121708,-2.6638028794946624,-4.045573140940667,-2.948120313523348,-3.945316009047722,-2.992752655573023,-2.3143834724902463,0.03251363582526822,1.1600927982333147
pilot_v1_00104,data\raw\audio\pilot_v1\pilot_v1_00104.wav,0.32530298829078674,204.29653155821316,143.33038330078125,0.014629090582574502,0.006001557079040658,-894.1270868802154,55.22287866887196,25.630172728632758,4.18901943746465,4.475197063738523,1.652395437612031,-2.1873142173876383,-4.816260299939171,-4.777484595579774,-4.640080852930257,-3.75875305369683,-3.609290589308077,-3.5269503920802117
pilot_v1_00105,data\raw\audio\pilot_v1\pilot_v1_00105.wav,0.7217271327972412,459.644102865852,189.5090103149414,0.07790630644726929,0.00772492611433193,-700.4093023821525,81.54579287275676,9.381732872448364,-12.24840613003294,1.0358615766238868,-0.058672814550625264,-2.890951528952359,-3.4027275147971165,-1.3549828209238355,-0.8599923915931225,-5.429030088782941,-13.423877529987168,-18.275232496631336
pilot_v1_00106,data\raw\audio\pilot_v1\pilot_v1_00106.wav,0.5161745548248291,1342.6736004247796,300.1190185546875,0.017621266707193457,0.011020491462520503,-481.67083947800944,79.95087478563624,43.57948896483519,4.2240464507935975,-6.231476770034388,-10.780994106483428,-10.035501170467642,-8.034682785797026,-4.537000995538575,-4.6452115222431365,-6.61293050964868,-9.511233424088934,-10.751416291020396
pilot_v1_00107,data\raw\audio\pilot_v1\pilot_v1_00107.wav,0.66754150390625,530.7405074065757,293.47400665283203,0.07227118668892905,0.006364371612786189,-680.7638089984911,60.604814576511444,-16.400358240642174,0.04947399807868616,-5.8898280729002765,-0.9905629905678979,-6.02181464506811,-5.895077342197572,-8.202283835208343,-5.474782617281579,-3.3337583173209637,1.1654361564546518,2.519928806800406
pilot_v1_00108,data\raw\audio\pilot_v1\pilot_v1_00108.wav,0.4519290328025818,972.6229173969839,358.41007232666016,0.010478339987226607,0.009372708788426217,-583.8362502739512,82.8637285620975,23.716231126689948,-4.338887109997781,-5.946042292847663,-10.184071202611149,-8.93569444591809,-4.316361980519172,-0.7393144877993278,-2.0242385019491596,-5.039387030705045,-5.232334979654074,-0.15291811150015805
pilot_v1_00109,data\raw\audio\pilot_v1\pilot_v1_00109.wav,0.5948327779769897,380.5783560863232,150.81653594970703,0.054070811009608234,0.006137612529195232,-764.3808631382508,59.350434419961225,-14.521759498915662,0.9438553840074642,-3.5415048293726175,-1.3729418249092022,-5.811826737585723,-4.648633612431623,-4.175348206127512,-1.9165680619147716,-3.132862701145321,-4.812511432015855,-7.586444042181179
pilot_v1_00110,data\raw\audio\pilot_v1\pilot_v1_00110.wav,0.3900906443595886,330.38010250347816,227.27622985839844,0.03206428799437265,0.007180704313713634,-920.341055323161,44.88893991059765,31.959156598829267,7.132898209740585,-1.8197497052699803,-2.5796294003038893,-0.07729885210742718,-0.9950635875240099,-3.073709129839419,-5.366227961964532,-6.888210246979802,-9.364249030560906,-12.120480611918824
pilot_v1_00111,data\raw\audio\pilot_v1\pilot_v1_00111.wav,0.7949684858322144,997.9345409267621,457.58056640625,0.11886092672231564,0.006984179774601471,-575.4430795982539,27.075753345993387,-26.953329094526644,4.088434274709027,-1.4362582665276682,-0.1523957424722244,-8.402892604804551,-7.034660832562989,-7.5870161167890355,-4.4511244253488425,-5.471853941347403,-6.736199074306063,-10.269945160804546
pilot_v1_00112,data\raw\audio\pilot_v1\pilot_v1_00112.wav,0.3722054362297058,224.17023351679683,228.11737060546875,0.03730546705332677,0.008072623375838063,-869.6135793125165,54.37767376683064,6.810648875180892,3.328906604938595,8.401838549733549,0.8455461590911806,-3.1391646706960636,-5.090558983337321,-3.7838293117796677,-2.9142392759219167,-5.40518046996341,-10.231411524446502,-14.201618358756265
pilot_v1_00113,data\raw\audio\pilot_v1\pilot_v1_00113.wav,0.811527669429779,493.02355265275696,181.09760284423828,0.02884477459471689,0.0071655870414742365,-752.1920796994459,61.42154941975173,-8.925401066613123,-4.322313412285291,7.9635435292030605,-4.684279751562263,-0.8216901837932516,-2.203191150698064,-4.2304242330546815,-0.3448017727108953,-3.4757948703080017,-11.907982083238073,-15.971907160961372
pilot_v1_00114,data\raw\audio\pilot_v1\pilot_v1_00114.wav,0.469207763671875,508.92097237869206,208.51879119873047,0.09733191323282091,0.00872266608213214,-535.8637027984255,100.72207817948951,2.598503700258014,0.33495306992336094,-4.973831581338074,-5.9112559364257615,-6.8333718647467645,-7.733590336369342,-7.319223296052476,-7.238151267814502,-7.042410411738341,-7.260343839367699,-7.142366969619265
pilot_v1_00115,data\raw\audio\pilot_v1\pilot_v1_00115.wav,0.5778058767318726,460.3088295223944,415.69175720214844,0.024788428030694983,0.012214755969432875,-778.6798239563146,70.14736861204048,-8.441581632947448,-7.154391574032272,-12.15274071326303,-9.642669518500883,-7.8180143255787815,-1.9530169834377897,2.373095201158631,2.624646025830977,-1.4693435561731591,-3.610811680075962,-0.36859390286664173
pilot_v1_00116,data\raw\audio\pilot_v1\pilot_v1_00116.wav,0.5340113639831543,966.6921563105287,503.5909652709961,0.04025599054924894,0.020514138428861895,-422.1789340826765,104.2737006778762,7.611267939680822,-4.150602339082747,-8.113462367631058,-11.633816000364364,-12.80521323816871,-13.146950254076021,-10.287142864699016,-6.6447752392599995,-2.08538689046805,0.9567512344085974,2.228952726372021
pilot_v1_00117,data\raw\audio\pilot_v1\pilot_v1_00117.wav,0.6510642766952515,450.3874218367972,161.07845306396484,0.02344867084049108,0.006394606157264983,-781.6584624744792,62.46377650617229,-13.912338482973027,-8.330581449891206,-4.924467002903382,-2.2600545362265447,-1.9436376408546419,-5.042926602927283,-8.229094473615968,-11.707136513261977,-13.434244750097978,-12.898313313077015,-9.877285557403496
pilot_v1_00118,data\raw\audio\pilot_v1\pilot_v1_00118.wav,0.30794236063957214,203.24155215302812,143.58272552490234,0.01409430990332614,0.006001557079040658,-926.5192539473558,39.66276227012321,32.060442687009406,9.609078093307447,0.5343823294775926,-1.8344572899753477,-0.1133536276677484,-1.1798284143799977,-3.5861874845153294,-6.491122119116242,-7.814213509267005,-9.502828851688072,-11.931156418510747
pilot_v1_00119,data\raw\audio\pilot_v1\pilot_v1_00119.wav,0.738802433013916,1016.9939192626673,194.97642517089844,0.03696357512704864,0.008042388831359269,-586.908540876188,53.40466258017446,-19.863372834350198,4.107156370745225,-1.0316800203219592,0.930664896749368,-6.640850063724797,-8.537256100624322,-10.574817425870233,-6.741844508185955,-3.2494870475547373,0.665965704039993,0.41353996660837117
pilot_v1_00120,data\raw\audio\pilot_v1\pilot_v1_00120.wav,0.4751533269882202,665.043020339383,241.07093811035156,0.06655960196396885,0.009992516950241498,-432.73797810129,114.9832277640377,12.678120849641035,1.3544971678951363,-2.7465662757861797,-6.716814189690539,-7.450649310179621,-10.662949872342685,-10.630331305251568,-10.023981723600828,-6.285363148389766,-2.399574998099695,0.8784639534964905
pilot_v1_00121,data\raw\audio\pilot_v1\pilot_v1_00121.wav,0.6395441889762878,296.5310648562454,155.44281005859375,0.0695436784480822,0.006500427062940763,-814.2858566945047,73.83030617214355,10.561883070518704,-13.758710846950775,1.6936887863372307,4.553487166707019,-2.521046531942054,-5.7571996869905835,-2.3567850429610893,-0.8001286228761791,-4.539712233737578,-11.682567931919875,-15.863960997364016
pilot_v1_00122,data\raw\audio\pilot_v1\pilot_v1_00122.wav,0.4350762665271759,241.40897241186025,144.5079803466797,0.04560604098603857,0.006077143440237643,-854.6041529557574,70.31204732939145,19.189136965487275,0.8244865361829375,1.5625266243863252,-2.6314423166525054,-3.0290448477681324,-3.9346127746248256,-4.57026836335992,-5.039400655836829,-5.272641565981668,-5.517609455067007,-4.993758246103244
pilot_v1_00123,data\raw\audio\pilot_v1\pilot_v1_00123.wav,0.8184723854064941,1295.789533643223,464.98260498046875,0.008566403552594672,0.007256290674910619,-648.0410648317933,39.419597525933746,-18.806422550363436,3.1183444818311825,-7.443630918133347,-4.596981222654177,-4.973436239911459,-2.5068326871239646,-4.848859131486073,-3.5672940618863005,-3.1147014198818432,0.2191902461323312,1.5652034670404966
pilot_v1_00124,data\raw\audio\pilot_v1\pilot_v1_00124.wav,0.3622286021709442,125.6256151274562,17.327499389648438,0.025193608775708413,4.535181671819137e-05,-858.1412432482236,71.14927992670776,18.68127986764825,-0.4295047093321781,0.253942266865066,-4.209207396272985,-3.234459067710866,-0.24987938875753427,1.6381186985199878,0.48992561518277117,-2.9377267406787344,-3.131997765834083,0.8945824886421954
pilot_v1_00125,data\raw\audio\pilot_v1\pilot_v1_00125.wav,0.7543490529060364,1030.7884244399656,452.197265625,0.04009433258711663,0.006681834329813528,-667.4344197106132,43.53692171689319,-26.944016695670634,-1.5890015203968224,-5.040235745369852,-3.3323212172181864,-9.32991049615924,-4.8880604585556,-4.497241222197301,-4.581760932182175,-6.160200096431367,-4.423652823862311,-5.121943685449337
pilot_v1_00126,data\raw\audio\pilot_v1\pilot_v1_00126.wav,0.5485430955886841,497.0617805925948,230.22022247314453,0.09643223994035796,0.008586610631977565,-649.9999249446665,87.07658307713719,32.27602072931795,-9.562119932128647,-3.4082793595000433,4.55001094104029,-0.7188873991892342,-7.595117460639912,-3.969876538793143,-1.027026993024741,-6.046957014722985,-14.773781646484457,-19.913595616339393
pilot_v1_00127,data\raw\audio\pilot_v1\pilot_v1_00127.wav,0.7042001485824585,695.143747921059,420.31803131103516,0.027599927373333992,0.006213198890392218,-745.5529513353806,33.443810578408275,-32.09488872575325,0.6447006370064919,2.4789694384610637,6.249131828179232,-3.858680097788936,-5.149221414240137,-3.482365197162495,1.191078882636374,-3.248705021703155,-9.885681740629538,-15.579210017608917
